"language_id","language_name","film_id","title"
1,"English             ",714,"Random Go"
1,"English             ",715,"Range Moonwalker"
1,"English             ",716,"Reap Unfaithful"
1,"English             ",717,"Rear Trading"
1,"English             ",718,"Rebel Airport"
1,"English             ",719,"Records Zorro"
1,"English             ",720,"Redemption Comforts"
1,"English             ",721,"Reds Pocus"
1,"English             ",722,"Reef Salute"
1,"English             ",723,"Reign Gentlemen"
1,"English             ",724,"Remember Diary"
1,"English             ",725,"Requiem Tycoon"
1,"English             ",726,"Reservoir Adaptation"
1,"English             ",727,"Resurrection Silverado"
1,"English             ",728,"Reunion Witches"
1,"English             ",729,"Rider Caddyshack"
1,"English             ",730,"Ridgemont Submarine"
1,"English             ",731,"Right Cranes"
1,"English             ",732,"Rings Heartbreakers"
1,"English             ",733,"River Outlaw"
1,"English             ",734,"Road Roxanne"
1,"English             ",735,"Robbers Joon"
1,"English             ",736,"Robbery Bright"
1,"English             ",737,"Rock Instinct"
1,"English             ",738,"Rocketeer Mother"
1,"English             ",739,"Rocky War"
1,"English             ",740,"Rollercoaster Bringing"
1,"English             ",741,"Roman Punk"
1,"English             ",742,"Roof Champion"
1,"English             ",743,"Room Roman"
1,"English             ",744,"Roots Remember"
1,"English             ",745,"Roses Treasure"
1,"English             ",746,"Rouge Squad"
1,"English             ",747,"Roxanne Rebel"
1,"English             ",748,"Rugrats Shakespeare"
1,"English             ",749,"Rules Human"
1,"English             ",750,"Run Pacific"
1,"English             ",751,"Runaway Tenenbaums"
1,"English             ",752,"Runner Madigan"
1,"English             ",754,"Rushmore Mermaid"
1,"English             ",755,"Sabrina Midnight"
1,"English             ",756,"Saddle Antitrust"
1,"English             ",757,"Sagebrush Clueless"
1,"English             ",758,"Saints Bride"
1,"English             ",759,"Salute Apollo"
1,"English             ",760,"Samurai Lion"
1,"English             ",761,"Santa Paris"
1,"English             ",762,"Sassy Packer"
1,"English             ",763,"Satisfaction Confidential"
1,"English             ",764,"Saturday Lambs"
1,"English             ",765,"Saturn Name"
1,"English             ",766,"Savannah Town"
1,"English             ",767,"Scalawag Duck"
1,"English             ",768,"Scarface Bang"
1,"English             ",769,"School Jacket"
1,"English             ",770,"Scissorhands Slums"
1,"English             ",788,"Ship Wonderland"
1,"English             ",771,"Scorpion Apollo"
1,"English             ",772,"Sea Virgin"
1,"English             ",773,"Seabiscuit Punk"
1,"English             ",774,"Searchers Wait"
1,"English             ",775,"Seattle Expecations"
1,"English             ",776,"Secret Groundhog"
1,"English             ",777,"Secretary Rouge"
1,"English             ",778,"Secrets Paradise"
1,"English             ",779,"Sense Greek"
1,"English             ",780,"Sensibility Rear"
1,"English             ",781,"Seven Swarm"
1,"English             ",782,"Shakespeare Saddle"
1,"English             ",783,"Shane Darkness"
1,"English             ",784,"Shanghai Tycoon"
1,"English             ",785,"Shawshank Bubble"
1,"English             ",786,"Shepherd Midsummer"
1,"English             ",787,"Shining Roses"
1,"English             ",789,"Shock Cabin"
1,"English             ",790,"Shootist Superfly"
1,"English             ",791,"Show Lord"
1,"English             ",792,"Shrek License"
1,"English             ",793,"Shrunk Divine"
1,"English             ",794,"Side Ark"
1,"English             ",795,"Siege Madre"
1,"English             ",796,"Sierra Divide"
1,"English             ",797,"Silence Kane"
1,"English             ",798,"Silverado Goldfinger"
1,"English             ",799,"Simon North"
1,"English             ",800,"Sinners Atlantis"
1,"English             ",801,"Sister Freddy"
1,"English             ",802,"Sky Miracle"
1,"English             ",803,"Slacker Liaisons"
1,"English             ",804,"Sleeping Suspects"
1,"English             ",805,"Sleepless Monsoon"
1,"English             ",806,"Sleepy Japanese"
1,"English             ",807,"Sleuth Orient"
1,"English             ",808,"Sling Luke"
1,"English             ",809,"Slipper Fidelity"
1,"English             ",810,"Slums Duck"
1,"English             ",811,"Smile Earring"
1,"English             ",812,"Smoking Barbarella"
1,"English             ",813,"Smoochy Control"
1,"English             ",814,"Snatch Slipper"
1,"English             ",815,"Snatchers Montezuma"
1,"English             ",816,"Snowman Rollercoaster"
1,"English             ",817,"Soldiers Evolution"
1,"English             ",818,"Something Duck"
1,"English             ",819,"Song Hedwig"
1,"English             ",820,"Sons Interview"
1,"English             ",821,"Sorority Queen"
1,"English             ",822,"Soup Wisdom"
1,"English             ",823,"South Wait"
1,"English             ",824,"Spartacus Cheaper"
1,"English             ",825,"Speakeasy Date"
1,"English             ",826,"Speed Suit"
1,"English             ",827,"Spice Sorority"
1,"English             ",828,"Spiking Element"
1,"English             ",829,"Spinal Rocky"
1,"English             ",830,"Spirit Flintstones"
1,"English             ",831,"Spirited Casualties"
1,"English             ",832,"Splash Gump"
1,"English             ",833,"Splendor Patton"
1,"English             ",834,"Spoilers Hellfighters"
1,"English             ",835,"Spy Mile"
1,"English             ",836,"Squad Fish"
1,"English             ",837,"Stage World"
1,"English             ",838,"Stagecoach Armageddon"
1,"English             ",839,"Stallion Sundance"
1,"English             ",840,"Stampede Disturbing"
1,"English             ",841,"Star Operation"
1,"English             ",842,"State Wasteland"
1,"English             ",843,"Steel Santa"
1,"English             ",844,"Steers Armageddon"
1,"English             ",845,"Stepmom Dream"
1,"English             ",846,"Sting Personal"
1,"English             ",847,"Stock Glass"
1,"English             ",848,"Stone Fire"
1,"English             ",849,"Storm Happiness"
1,"English             ",850,"Story Side"
1,"English             ",851,"Straight Hours"
1,"English             ",852,"Strangelove Desire"
1,"English             ",853,"Stranger Strangers"
1,"English             ",890,"Tights Dawn"
1,"English             ",854,"Strangers Graffiti"
1,"English             ",855,"Streak Ridgemont"
1,"English             ",856,"Streetcar Intentions"
1,"English             ",857,"Strictly Scarface"
1,"English             ",858,"Submarine Bed"
1,"English             ",859,"Sugar Wonka"
1,"English             ",860,"Suicides Silence"
1,"English             ",861,"Suit Walls"
1,"English             ",862,"Summer Scarface"
1,"English             ",863,"Sun Confessions"
1,"English             ",864,"Sundance Invasion"
1,"English             ",865,"Sunrise League"
1,"English             ",866,"Sunset Racer"
1,"English             ",867,"Super Wyoming"
1,"English             ",868,"Superfly Trip"
1,"English             ",869,"Suspects Quills"
1,"English             ",870,"Swarm Gold"
1,"English             ",871,"Sweden Shining"
1,"English             ",891,"Timberland Sky"
1,"English             ",872,"Sweet Brotherhood"
1,"English             ",873,"Sweethearts Suspects"
1,"English             ",874,"Tadpole Park"
1,"English             ",875,"Talented Homicide"
1,"English             ",876,"Tarzan Videotape"
1,"English             ",877,"Taxi Kick"
1,"English             ",878,"Teen Apollo"
1,"English             ",879,"Telegraph Voyage"
1,"English             ",880,"Telemark Heartbreakers"
1,"English             ",881,"Temple Attraction"
1,"English             ",882,"Tenenbaums Command"
1,"English             ",883,"Tequila Past"
1,"English             ",884,"Terminator Club"
1,"English             ",885,"Texas Watch"
1,"English             ",886,"Theory Mermaid"
1,"English             ",887,"Thief Pelican"
1,"English             ",888,"Thin Sagebrush"
1,"English             ",889,"Ties Hunger"
1,"English             ",892,"Titanic Boondock"
1,"English             ",893,"Titans Jerk"
1,"English             ",894,"Tomatoes Hellfighters"
1,"English             ",895,"Tomorrow Hustler"
1,"English             ",896,"Tootsie Pilot"
1,"English             ",897,"Torque Bound"
1,"English             ",898,"Tourist Pelican"
1,"English             ",899,"Towers Hurricane"
1,"English             ",900,"Town Ark"
1,"English             ",901,"Tracy Cider"
1,"English             ",902,"Trading Pinocchio"
1,"English             ",903,"Traffic Hobbit"
1,"English             ",904,"Train Bunch"
1,"English             ",905,"Trainspotting Strangers"
1,"English             ",906,"Tramp Others"
1,"English             ",907,"Translation Summer"
1,"English             ",908,"Trap Guys"
1,"English             ",909,"Treasure Command"
1,"English             ",910,"Treatment Jekyll"
1,"English             ",911,"Trip Newton"
1,"English             ",912,"Trojan Tomorrow"
1,"English             ",913,"Troopers Metal"
1,"English             ",914,"Trouble Date"
1,"English             ",915,"Truman Crazy"
1,"English             ",916,"Turn Star"
1,"English             ",917,"Tuxedo Mile"
1,"English             ",918,"Twisted Pirates"
1,"English             ",919,"Tycoon Gathering"
1,"English             ",920,"Unbreakable Karate"
1,"English             ",921,"Uncut Suicides"
1,"English             ",922,"Undefeated Dalmations"
1,"English             ",923,"Unfaithful Kill"
1,"English             ",924,"Unforgiven Zoolander"
1,"English             ",925,"United Pilot"
1,"English             ",926,"Untouchables Sunrise"
1,"English             ",927,"Uprising Uptown"
1,"English             ",928,"Uptown Young"
1,"English             ",929,"Usual Untouchables"
1,"English             ",930,"Vacation Boondock"
1,"English             ",931,"Valentine Vanishing"
1,"English             ",932,"Valley Packer"
1,"English             ",933,"Vampire Whale"
1,"English             ",934,"Vanilla Day"
1,"English             ",935,"Vanished Garden"
1,"English             ",936,"Vanishing Rocky"
1,"English             ",937,"Varsity Trip"
1,"English             ",938,"Velvet Terminator"
1,"English             ",939,"Vertigo Northwest"
1,"English             ",940,"Victory Academy"
1,"English             ",941,"Videotape Arsenic"
1,"English             ",942,"Vietnam Smoochy"
1,"English             ",943,"Villain Desperate"
1,"English             ",944,"Virgin Daisy"
1,"English             ",945,"Virginian Pluto"
1,"English             ",946,"Virtual Spoilers"
1,"English             ",947,"Vision Torque"
1,"English             ",948,"Voice Peach"
1,"English             ",949,"Volcano Texas"
1,"English             ",950,"Volume House"
1,"English             ",951,"Voyage Legally"
1,"English             ",952,"Wagon Jaws"
1,"English             ",953,"Wait Cider"
1,"English             ",954,"Wake Jaws"
1,"English             ",955,"Walls Artist"
1,"English             ",956,"Wanda Chamber"
1,"English             ",957,"War Notting"
1,"English             ",958,"Wardrobe Phantom"
1,"English             ",959,"Warlock Werewolf"
1,"English             ",960,"Wars Pluto"
1,"English             ",961,"Wash Heavenly"
1,"English             ",962,"Wasteland Divine"
1,"English             ",963,"Watch Tracy"
1,"English             ",964,"Waterfront Deliverance"
1,"English             ",965,"Watership Frontier"
1,"English             ",966,"Wedding Apollo"
1,"English             ",967,"Weekend Personal"
1,"English             ",968,"Werewolf Lola"
1,"English             ",969,"West Lion"
1,"English             ",970,"Westward Seabiscuit"
1,"English             ",971,"Whale Bikini"
1,"English             ",972,"Whisperer Giant"
1,"English             ",973,"Wife Turn"
1,"English             ",974,"Wild Apollo"
1,"English             ",975,"Willow Tracy"
1,"English             ",976,"Wind Phantom"
1,"English             ",977,"Window Side"
1,"English             ",978,"Wisdom Worker"
1,"English             ",979,"Witches Panic"
1,"English             ",980,"Wizard Coldblooded"
1,"English             ",981,"Wolves Desire"
1,"English             ",982,"Women Dorado"
1,"English             ",983,"Won Dares"
1,"English             ",984,"Wonderful Drop"
1,"English             ",985,"Wonderland Christmas"
1,"English             ",986,"Wonka Sea"
1,"English             ",987,"Words Hunter"
1,"English             ",988,"Worker Tarzan"
1,"English             ",989,"Working Microcosmos"
1,"English             ",990,"World Leathernecks"
1,"English             ",991,"Worst Banger"
1,"English             ",992,"Wrath Mile"
1,"English             ",993,"Wrong Behavior"
1,"English             ",994,"Wyoming Storm"
1,"English             ",995,"Yentl Idaho"
1,"English             ",996,"Young Language"
1,"English             ",997,"Youth Kick"
1,"English             ",998,"Zhivago Core"
1,"English             ",999,"Zoolander Fiction"
1,"English             ",1000,"Zorro Ark"
2,"Italian             ",NULL,NULL
5,"French              ",NULL,NULL
6,"German              ",NULL,NULL
4,"Mandarin            ",NULL,NULL
3,"Japanese            ",NULL,NULL
